occurrence_no,name,diet,type,length_m,max_ma,min_ma,region,lng,lat,class,family,years
560985,Stegosaurus,herbivorous,armored dinosaur,9,157.3,145,Utah,-109.741203,38.710346,Ornithischia,Stegosauridae,151.15
561811,Secernosaurus,herbivorous,ornithopod,3,83.5,66,Chubut,-68.50972,-45.61972,Ornithischia,Hadrosauridae,74.75
562859,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.468887,50.749981,Ornithischia,Ceratopsidae,77.05
562860,Prosaurolophus,herbivorous,ornithopod,7.6,83.5,70.6,Alberta,-111.494736,50.737041,Ornithischia,Hadrosauridae,77.05
562861,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.532066,50.738667,Ornithischia,Hadrosauridae,77.05
564415,Panoplosaurus,herbivorous,armored dinosaur,7,83.5,70.6,Alberta,-111.51165,50.733894,Ornithischia,Nodosauridae,77.05
564416,Edmontonia,herbivorous,armored dinosaur,4,83.5,70.6,Alberta,-111.504478,50.736919,Ornithischia,Nodosauridae,77.05
564417,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.490036,50.748573,Ornithischia,Hadrosauridae,77.05
564418,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.484749,50.744595,Ornithischia,Hadrosauridae,77.05
564419,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.444916,50.746986,Ornithischia,Hadrosauridae,77.05
564420,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.444145,50.747425,Ornithischia,Hadrosauridae,77.05
564423,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-111.585434,50.811378,Ornithischia,Ceratopsidae,77.05
564424,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.429771,50.756886,Ornithischia,Ceratopsidae,77.05
564425,Lambeosaurus,herbivorous,ornithopod,9,83.5,70.6,Alberta,-111.426971,50.762272,Ornithischia,Hadrosauridae,77.05
564426,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-111.630714,50.800125,Ornithischia,Ceratopsidae,77.05
564548,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.614983,50.801422,Ornithischia,Hadrosauridae,77.05
564550,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.613876,50.789829,Ornithischia,Ceratopsidae,77.05
564551,Gryposaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.605766,50.794621,Ornithischia,Hadrosauridae,77.05
564552,Gryposaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.597366,50.793125,Ornithischia,Hadrosauridae,77.05
564555,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.508659,50.732891,Ornithischia,Ceratopsidae,77.05
564556,Panoplosaurus,herbivorous,armored dinosaur,7,83.5,70.6,Alberta,-111.508652,50.733116,Ornithischia,Nodosauridae,77.05
564557,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.465996,50.748852,Ornithischia,Ceratopsidae,77.05
564558,Prosaurolophus,herbivorous,ornithopod,7.6,83.5,70.6,Alberta,-111.566116,50.761024,Ornithischia,Hadrosauridae,77.05
564559,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-111.566536,50.733047,Ornithischia,Ceratopsidae,77.05
564560,Lambeosaurus,herbivorous,ornithopod,9,83.5,70.6,Alberta,-111.631805,50.820873,Ornithischia,Hadrosauridae,77.05
564562,Euoplocephalus,herbivorous,armored dinosaur,7,83.5,70.6,Alberta,-111.425491,50.729923,Ornithischia,Ankylosauridae,77.05
564567,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.602051,50.820881,Ornithischia,Ceratopsidae,77.05
565019,Euoplocephalus,herbivorous,armored dinosaur,7,83.5,70.6,Alberta,-111.594505,50.825855,Ornithischia,Ankylosauridae,77.05
565022,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.605812,50.792442,Ornithischia,Hadrosauridae,77.05
565023,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.511131,50.570576,Ornithischia,Hadrosauridae,77.05
565024,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.513931,50.733753,Ornithischia,Hadrosauridae,77.05
565047,Gryposaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.363739,50.783001,Ornithischia,Hadrosauridae,77.05
565058,Gryposaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.363014,50.784405,Ornithischia,Hadrosauridae,77.05
565074,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-111.599556,50.819096,Ornithischia,Ceratopsidae,77.05
565097,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.39827,50.754902,Ornithischia,Ceratopsidae,77.05
565098,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.400688,50.756268,Ornithischia,Hadrosauridae,77.05
565099,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.414452,50.748989,Ornithischia,Ceratopsidae,77.05
565100,Parasaurolophus,herbivorous,ornithopod,11,83.5,70.6,Alberta,-111.565781,50.742214,Ornithischia,Hadrosauridae,77.05
565102,Prosaurolophus,herbivorous,ornithopod,7.6,83.5,70.6,Alberta,-111.491188,50.74321,Ornithischia,Hadrosauridae,77.05
565103,Lambeosaurus,herbivorous,ornithopod,9,83.5,70.6,Alberta,-111.546585,50.733223,Ornithischia,Hadrosauridae,77.05
565104,Euoplocephalus,herbivorous,armored dinosaur,7,83.5,70.6,Alberta,-111.503944,50.759621,Ornithischia,Ankylosauridae,77.05
565106,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.516617,50.746586,Ornithischia,Ceratopsidae,77.05
565107,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-111.509666,50.73679,Ornithischia,Ceratopsidae,77.05
565130,Euoplocephalus,herbivorous,armored dinosaur,7,83.5,70.6,Alberta,-111.60598,50.813114,Ornithischia,Ankylosauridae,77.05
565131,Edmontonia,herbivorous,armored dinosaur,4,83.5,70.6,Alberta,-111.563438,50.738365,Ornithischia,Nodosauridae,77.05
565132,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.513313,50.743546,Ornithischia,Ceratopsidae,77.05
565134,Brachylophosaurus,herbivorous,ornithopod,7,83.5,70.6,Alberta,-111.514091,50.752831,Ornithischia,Hadrosauridae,77.05
565157,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.567169,50.743645,Ornithischia,Ceratopsidae,77.05
565158,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-111.571686,50.743309000000004,Ornithischia,Ceratopsidae,77.05
565159,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.493225,50.746067,Ornithischia,Hadrosauridae,77.05
565160,Prosaurolophus,herbivorous,ornithopod,7.6,83.5,70.6,Alberta,-111.484253,50.734722,Ornithischia,Hadrosauridae,77.05
565162,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.519859,50.732067,Ornithischia,Hadrosauridae,77.05
565163,Prosaurolophus,herbivorous,ornithopod,7.6,83.5,70.6,Alberta,-111.46907,50.74543,Ornithischia,Hadrosauridae,77.05
565164,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.476334,50.751774,Ornithischia,Hadrosauridae,77.05
565266,Valdosaurus,herbivorous,ornithopod,3,136.4,125.45,Castilla y Leon,-3.233333,42.024166,Ornithischia,Dryosauridae,130.925
565366,Hypsilophodon,herbivorous,ornithopod,2.3,145,139.8,Aragón,-0.87934,40.661667,Ornithischia,Hypsilophodontidae,142.4
565465,Dacentrurus,herbivorous,armored dinosaur,6,130,125.45,Valencia,-1,39.933334,Ornithischia,Stegosauridae,127.725
565492,Gryposaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.519936,50.739964,Ornithischia,Hadrosauridae,77.05
565496,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.502769,50.738438,Ornithischia,Hadrosauridae,77.05
565497,Stegoceras,herbivorous,ornithopod,2.4,83.5,70.6,Alberta,-111.327057,50.809383,Ornithischia,Pachycephalosauridae,77.05
565499,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.490646,50.747437,Ornithischia,Ceratopsidae,77.05
565500,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.58017,50.81271,Ornithischia,Ceratopsidae,77.05
565501,Edmontonia,herbivorous,armored dinosaur,4,83.5,70.6,Alberta,-111.51458,50.739853,Ornithischia,Nodosauridae,77.05
565517,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.409172,50.74884,Ornithischia,Ceratopsidae,77.05
565518,Gryposaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.478783,50.749786,Ornithischia,Hadrosauridae,77.05
565520,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.501373,50.741951,Ornithischia,Hadrosauridae,77.05
565600,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-111.579498,50.794212,Ornithischia,Ceratopsidae,77.05
565608,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.456673,50.770535,Ornithischia,Hadrosauridae,77.05
565609,Lambeosaurus,herbivorous,ornithopod,9,83.5,70.6,Alberta,-111.397041,50.796066,Ornithischia,Hadrosauridae,77.05
565868,Euoplocephalus,herbivorous,armored dinosaur,7,83.5,70.6,Alberta,-111.361336,50.76786,Ornithischia,Ankylosauridae,77.05
565873,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.477402,50.749699,Ornithischia,Hadrosauridae,77.05
565874,Styracosaurus,herbivorous,ceratopsian,5.5,83.5,70.6,Alberta,-111.575905,50.741257,Ornithischia,Ceratopsidae,77.05
565875,Pachycephalosaurus,herbivorous,ornithopod,8,83.5,70.6,Alberta,-111.575905,50.741257,Ornithischia,Pachycephalosauridae,77.05
565878,Lambeosaurus,herbivorous,ornithopod,9,83.5,70.6,Alberta,-111.577797,50.818413,Ornithischia,Hadrosauridae,77.05
566000,Rhabdodon,herbivorous,ornithopod,4,70.6,66,Bouches-du-Rhône,5.933333,44.433334,Ornithischia,Rhabdodontidae,68.3
566032,Zalmoxes,herbivorous,ornithopod,3,83.5,70.6,Bouches-du-Rhône,5.717778,43.470001,Ornithischia,Rhabdodontidae,77.05
566033,Struthiosaurus,herbivorous,armored dinosaur,2.5,83.5,70.6,Bouches-du-Rhône,5.717778,43.470001,Ornithischia,Nodosauridae,77.05
566780,Heterodontosaurus,herbivorous,ornithopod,1.2,199.3,190.8,Eastern Cape,27.533333,-30.533333,Ornithischia,Heterodontosauridae,195.05
566802,Polacanthus,herbivorous,armored dinosaur,5,136.4,125.45,England,-0.453889,51.097778,Ornithischia,Nodosauridae,130.925
566804,Polacanthus,herbivorous,armored dinosaur,5,136.4,125.45,England,-1.163611,50.649166,Ornithischia,Nodosauridae,130.925
566950,Pinacosaurus,herbivorous,armored dinosaur,5,83.5,70.6,Omnogov,103.298889,44.256943,Ornithischia,Ankylosauridae,77.05
566968,Hadrosaurus,herbivorous,ornithopod,9,72.1,66,Qostanay,64.629562,52.461189,Ornithischia,Hadrosauridae,69.05
567018,Telmatosaurus,herbivorous,ornithopod,5,83.5,66,Judetul Covurlui,22.916668,45.549999,Ornithischia,Hadrosauridae,74.75
570623,Rhabdodon,herbivorous,ornithopod,4,83.5,66,Languedoc-Roussillon,2.95,43.349998,Ornithischia,Rhabdodontidae,74.75
570625,Triceratops,herbivorous,ceratopsian,9,72.1,66,Wyoming,-104.411598,43.441799,Ornithischia,Ceratopsidae,69.05
574092,Psittacosaurus,herbivorous,ceratopsian,2,125,109,Xinjiang,85.666702,46.099998,Ornithischia,Psittacosauridae,117
577472,Minmi,herbivorous,armored dinosaur,3,139.8,125,Queensland,148.792496,-26.424999,Ornithischia,Ankylosauridae,132.4
577793,Euoplocephalus,herbivorous,armored dinosaur,7,72.1,66,Alberta,-112.934799,51.702099,Ornithischia,Ankylosauridae,69.05
577906,Cedarpelta,herbivorous,armored dinosaur,10,125,100.5,Utah,-110.106003,39.179001,Ornithischia,Ankylosauridae,112.75
578255,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-111.614998,50.820831,Ornithischia,Ceratopsidae,77.05
578256,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-111.608055,50.814999,Ornithischia,Ceratopsidae,77.05
578257,Hypacrosaurus,herbivorous,ornithopod,9,83.5,66,Alberta,-112.949165,51.949722,Ornithischia,Hadrosauridae,74.75
578258,Stegoceras,herbivorous,ornithopod,2.4,83.5,70.6,Alberta,-111.603889,50.823334,Ornithischia,Pachycephalosauridae,77.05
583477,Dacentrurus,herbivorous,armored dinosaur,6,163.5,145,Valencia,-1,39.933334,Ornithischia,Stegosauridae,154.25
583819,Polacanthus,herbivorous,armored dinosaur,5,125.45,122.46,Valenciana,0.424167,40.493332,Ornithischia,Nodosauridae,123.955
583821,Polacanthus,herbivorous,armored dinosaur,5,130,113,Castilla y Leon,-3.233333,42.024166,Ornithischia,Nodosauridae,121.5
584088,Stegoceras,herbivorous,ornithopod,2.4,83.5,70.6,Montana,-109.591667,46.242222,Ornithischia,Pachycephalosauridae,77.05
584095,Achelousaurus,herbivorous,ceratopsian,6,83.6,72.1,Montana,-113.75,48.630001,Ornithischia,Ceratopsidae,77.85
584111,Orodromeus,herbivorous,ornithopod,2,83.6,72.1,Montana,-112.642014,48.91082,Ornithischia,Thescelosauridae,77.85
584123,Einiosaurus,herbivorous,ceratopsian,6,83.6,72.1,Montana,-112.642403,48.935501,Ornithischia,Ceratopsidae,77.85
584125,Hypacrosaurus,herbivorous,ornithopod,9,83.6,72.1,Montana,-112.642403,48.935501,Ornithischia,Hadrosauridae,77.85
584317,Psittacosaurus,herbivorous,ceratopsian,2,130,113,Buryat,106.274719,51.195557,Ornithischia,Psittacosauridae,121.5
585227,Euoplocephalus,herbivorous,armored dinosaur,7,83.5,70.6,Alberta,-111.488899,50.742401,Ornithischia,Ankylosauridae,77.05
585231,Euoplocephalus,herbivorous,armored dinosaur,7,70.6,66,Alberta,-112.958298,51.775501,Ornithischia,Ankylosauridae,68.3
585232,Euoplocephalus,herbivorous,armored dinosaur,7,70.6,66,Alberta,-112.931114,51.689167,Ornithischia,Ankylosauridae,68.3
585235,Euoplocephalus,herbivorous,armored dinosaur,7,72.1,66,Montana,-112.977776,48.638332,Ornithischia,Ankylosauridae,69.05
590221,Parasaurolophus,herbivorous,ornithopod,11,83.5,70.6,New Mexico,-108.109444,36.142776,Ornithischia,Hadrosauridae,77.05
590300,Pinacosaurus,herbivorous,armored dinosaur,5,100.5,66,Ningxia,106.028053,38.963333,Ornithischia,Ankylosauridae,83.25
591184,Kritosaurus,herbivorous,ornithopod,8,83.5,70.6,New Mexico,-108.041115,36.302776,Ornithischia,Hadrosauridae,77.05
591635,Ankylosaurus,herbivorous,armored dinosaur,7,83.5,70.6,New Mexico,-108.082779,36.333889,Ornithischia,Ankylosauridae,77.05
591675,Panoplosaurus,herbivorous,armored dinosaur,7,70.6,66,New Mexico,-108,36.314167,Ornithischia,Nodosauridae,68.3
591682,Pentaceratops,herbivorous,ceratopsian,6.8,83.5,70.6,New Mexico,-107.9058,36.1693,Ornithischia,Ceratopsidae,77.05
591707,Stegosaurus,herbivorous,armored dinosaur,9,163.5,145,Wyoming,-107.814163,44.632221,Ornithischia,Stegosauridae,154.25
592337,Corythosaurus,herbivorous,ornithopod,10,83.6,72.1,Alberta,-111.509666,50.73679,Ornithischia,Hadrosauridae,77.85
602419,Pentaceratops,herbivorous,ceratopsian,6.8,83.5,70.6,New Mexico,-107.889198,36.1861,Ornithischia,Ceratopsidae,77.05
602422,Pentaceratops,herbivorous,ceratopsian,6.8,83.5,70.6,New Mexico,-108.084198,36.3148,Ornithischia,Ceratopsidae,77.05
604183,Prosaurolophus,herbivorous,ornithopod,7.6,83.6,72.1,Alberta,-110.017197,50.757,Ornithischia,Hadrosauridae,77.85
604184,Lambeosaurus,herbivorous,ornithopod,9,83.5,70.6,Alberta,-110.132202,50.713299,Ornithischia,Hadrosauridae,77.05
604187,Hadrosaurus,herbivorous,ornithopod,9,83.6,72.1,Alberta,-112.205559,49.286388,Ornithischia,Hadrosauridae,77.85
604188,Edmontosaurus,herbivorous,ornithopod,13,83.6,72.1,Alberta,-112.934799,51.928299,Ornithischia,Hadrosauridae,77.85
604286,Pachyrhinosaurus,herbivorous,ceratopsian,6,83.5,66,Alberta,-113.008003,50.189499,Ornithischia,Ceratopsidae,74.75
604289,Leptoceratops,herbivorous,ceratopsian,3,72.1,66,Alberta,-113.005203,52.081001,Ornithischia,Leptoceratopsidae,69.05
604473,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-110.482399,49.141899,Ornithischia,Ceratopsidae,77.05
604474,Chasmosaurus,herbivorous,ceratopsian,5,83.6,72.1,Alberta,-110.5933,49.112801,Ornithischia,Ceratopsidae,77.85
604475,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-108.138603,51.557201,Ornithischia,Ceratopsidae,77.05
604545,Mantellisaurus,herbivorous,ornithopod,7,125.45,122.46,Valenciana,-0.097778,40.618889,Ornithischia,Iguanodontidae,123.955
604772,Triceratops,herbivorous,ceratopsian,9,72.1,66,Montana,-107.115555,47.546665,Ornithischia,Ceratopsidae,69.05
604773,Triceratops,herbivorous,ceratopsian,9,72.1,66,Montana,-104.736389,47.053612,Ornithischia,Ceratopsidae,69.05
604774,Triceratops,herbivorous,ceratopsian,9,72.1,66,Montana,-105.118057,46.258057,Ornithischia,Ceratopsidae,69.05
604775,Saurolophus,herbivorous,ornithopod,9,72.1,66,Alberta,-112.981903,51.819099,Ornithischia,Hadrosauridae,69.05
604782,Hypacrosaurus,herbivorous,ornithopod,9,72.1,66,Alberta,-112.9701,51.906399,Ornithischia,Hadrosauridae,69.05
604783,Hypacrosaurus,herbivorous,ornithopod,9,83.5,66,Alberta,-112.981903,51.819099,Ornithischia,Hadrosauridae,74.75
604784,Hypacrosaurus,herbivorous,ornithopod,9,83.5,66,Alberta,-112.981903,51.819099,Ornithischia,Hadrosauridae,74.75
604789,Hypacrosaurus,herbivorous,ornithopod,9,83.5,66,Alberta,-112.958298,51.746399,Ornithischia,Hadrosauridae,74.75
606102,Leptoceratops,herbivorous,ceratopsian,3,72.1,66,Alberta,-112.981903,51.819099,Ornithischia,Leptoceratopsidae,69.05
606103,Anchiceratops,herbivorous,ceratopsian,6,83.5,66,Alberta,-112.958298,51.746399,Ornithischia,Ceratopsidae,74.75
606104,Anchiceratops,herbivorous,ceratopsian,6,70.6,66,Alberta,-112.958298,51.746399,Ornithischia,Ceratopsidae,68.3
606109,Prosaurolophus,herbivorous,ornithopod,7.6,83.5,70.6,Alberta,-111.493225,50.746067,Ornithischia,Hadrosauridae,77.05
606140,Pachycephalosaurus,herbivorous,ornithopod,8,72.1,66,Wyoming,-104.411598,43.441799,Ornithischia,Pachycephalosauridae,69.05
606141,Pachycephalosaurus,herbivorous,ornithopod,8,72.1,66,Wyoming,-104.553329,43.15778,Ornithischia,Pachycephalosauridae,69.05
606142,Stegoceras,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.6035,50.830612,Ornithischia,Pachycephalosauridae,77.85
606143,Stegoceras,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.6035,50.830612,Ornithischia,Pachycephalosauridae,77.85
606145,Prenocephale,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.6035,50.830612,Ornithischia,Pachycephalosauridae,77.85
606146,Prenocephale,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.6035,50.830612,Ornithischia,Pachycephalosauridae,77.85
606147,Prenocephale,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.6035,50.830612,Ornithischia,Pachycephalosauridae,77.85
606148,Stegoceras,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.387497,50.765556,Ornithischia,Pachycephalosauridae,77.85
606149,Prenocephale,herbivorous,ornithopod,2.4,83.5,66,Alberta,-112.942497,51.939167,Ornithischia,Pachycephalosauridae,74.75
606152,Stegoceras,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.62722,50.820557,Ornithischia,Pachycephalosauridae,77.85
606153,Stegoceras,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.62722,50.820557,Ornithischia,Pachycephalosauridae,77.85
606154,Stegoceras,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.62722,50.820557,Ornithischia,Pachycephalosauridae,77.85
606156,Stegoceras,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.541115,50.75,Ornithischia,Pachycephalosauridae,77.85
606157,Stegoceras,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.541115,50.75,Ornithischia,Pachycephalosauridae,77.85
606158,Stegoceras,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.541115,50.75,Ornithischia,Pachycephalosauridae,77.85
606159,Stegoceras,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.541115,50.75,Ornithischia,Pachycephalosauridae,77.85
606161,Stegoceras,herbivorous,ornithopod,2.4,83.6,72.1,Alberta,-111.59333,50.799442,Ornithischia,Pachycephalosauridae,77.85
606163,Mantellisaurus,herbivorous,ornithopod,7,129.4,122.46,Sauerland,3.633333,50.466667,Ornithischia,Iguanodontidae,125.93
613059,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.524582,50.727234,Ornithischia,Ceratopsidae,77.05
613612,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.516602,50.741699,Ornithischia,Ceratopsidae,77.05
613645,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.519699,50.769199,Ornithischia,Ceratopsidae,77.05
613646,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.527802,50.772099,Ornithischia,Ceratopsidae,77.05
613656,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.435402,50.763401,Ornithischia,Ceratopsidae,77.05
613658,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.4254,50.763302,Ornithischia,Ceratopsidae,77.05
613660,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.596199,50.826698,Ornithischia,Ceratopsidae,77.05
613683,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.5187,50.743,Ornithischia,Ceratopsidae,77.05
613684,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.409302,50.751499,Ornithischia,Ceratopsidae,77.05
613688,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.490303,50.7612,Ornithischia,Ceratopsidae,77.05
613689,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.404099,50.751598,Ornithischia,Ceratopsidae,77.05
613690,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.489403,50.755501,Ornithischia,Ceratopsidae,77.05
613691,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.575401,50.794701,Ornithischia,Ceratopsidae,77.05
613692,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.473801,50.753601,Ornithischia,Ceratopsidae,77.05
613693,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.471397,50.754002,Ornithischia,Ceratopsidae,77.05
621556,Gobisaurus,herbivorous,armored dinosaur,5,93.9,89.8,Nei Mongol,105.943283,40.301338,Ornithischia,Ankylosauridae,91.85
623388,Hylaeosaurus,herbivorous,armored dinosaur,5,112.03,109,Champagne-Ardenne,4.8667,49.333302,Ornithischia,Nodosauridae,110.515
623676,Triceratops,herbivorous,ceratopsian,9,72.1,66,Montana,-106.203613,47.750557,Ornithischia,Ceratopsidae,69.05
623677,Edmontosaurus,herbivorous,ornithopod,13,72.1,66,Montana,-106.203613,47.750557,Ornithischia,Hadrosauridae,69.05
626784,Arrhinoceratops,herbivorous,ceratopsian,6,83.5,66,Alberta,-112.875389,51.610523,Ornithischia,Ceratopsidae,74.75
627206,Pachycephalosaurus,herbivorous,ornithopod,8,72.1,66,South Dakota,-102.090607,45.096218,Ornithischia,Pachycephalosauridae,69.05
628856,Zalmoxes,herbivorous,ornithopod,3,70.6,66,Hunedoara,23.092192,45.493622,Ornithischia,Rhabdodontidae,68.3
629048,Zalmoxes,herbivorous,ornithopod,3,70.6,66,Hunedoara,22.783331,45.616669,Ornithischia,Rhabdodontidae,68.3
629979,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.457657,50.772888,Ornithischia,Ceratopsidae,77.05
632114,Edmontosaurus,herbivorous,ornithopod,13,83.5,70.6,Alaska,-151,70,Ornithischia,Hadrosauridae,77.05
632115,Pachyrhinosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alaska,-151,70,Ornithischia,Ceratopsidae,77.05
632253,Dacentrurus,herbivorous,armored dinosaur,6,152.1,140.2,Aragón,-1.133307,40.12727,Ornithischia,Stegosauridae,146.14999999999998
632323,Triceratops,herbivorous,ceratopsian,9,72.1,66,New Mexico,-108.084198,36.343899,Ornithischia,Ceratopsidae,69.05
632365,Rhabdodon,herbivorous,ornithopod,4,72.1,66,Languedoc-Roussillon,2.191471,42.93824,Ornithischia,Rhabdodontidae,69.05
632780,Struthiosaurus,herbivorous,armored dinosaur,2.5,83.5,70.6,Languedoc-Roussillon,2.2,42.9137,Ornithischia,Nodosauridae,77.05
639647,Rhabdodon,herbivorous,ornithopod,4,70.6,66,Languedoc-Roussillon,2.905978,43.338146,Ornithischia,Rhabdodontidae,68.3
641349,Albertaceratops,herbivorous,ceratopsian,7,83.5,70.6,Alberta,-110.862686,49.120899,Ornithischia,Ceratopsidae,77.05
641358,Albertaceratops,herbivorous,ceratopsian,7,83.5,70.6,Montana,-110.562073,48.945168,Ornithischia,Ceratopsidae,77.05
641961,Triceratops,herbivorous,ceratopsian,9,72.1,66,Texas,-103.159576,29.438757,Ornithischia,Ceratopsidae,69.05
644815,Edmontosaurus,herbivorous,ornithopod,13,83.5,70.6,Alberta,-112.761948,51.476112,Ornithischia,Hadrosauridae,77.05
645106,Zephyrosaurus,herbivorous,ornithopod,1.8,113,100.5,Montana,-108.729599,45.487,Ornithischia,Thescelosauridae,106.75
645109,Lycorhinus,herbivorous,ornithopod,1.2,201.3,190.8,Eastern Cape,28.516666,-30.433332,Ornithischia,Heterodontosauridae,196.05
645110,Lycorhinus,herbivorous,ornithopod,1.2,201.3,190.8,Eastern Cape,28.516666,-30.433332,Ornithischia,Heterodontosauridae,196.05
647288,Pachyrhinosaurus,herbivorous,ceratopsian,6,70.6,66,Alaska,-151.51944,69.832222,Ornithischia,Ceratopsidae,68.3
647861,Stegosaurus,herbivorous,armored dinosaur,9,157.3,152.1,Montana,-108.826668,45.22361,Ornithischia,Stegosauridae,154.7
647943,Corythosaurus,herbivorous,ornithopod,10,83.6,72.1,Montana,-112.650658,48.937965,Ornithischia,Hadrosauridae,77.85
647944,Lambeosaurus,herbivorous,ornithopod,9,83.6,72.1,Alberta,-111.620003,50.599998,Ornithischia,Hadrosauridae,77.85
